date,state,fips,cases,deaths
4/25/2020,Utah,49,3950,41
4/26/2020,Utah,49,4123,41
4/27/2020,Utah,49,4236,41
4/28/2020,Utah,49,4343,45
4/29/2020,Utah,49,4499,45
4/30/2020,Utah,49,4672,46
5/1/2020,Utah,49,4829,46
5/2/2020,Utah,49,4981,49
5/3/2020,Utah,49,5175,50
5/4/2020,Utah,49,5326,50
5/5/2020,Utah,49,5449,56
5/6/2020,Utah,49,5605,59
5/7/2020,Utah,49,5724,61
5/8/2020,Utah,49,5919,61
5/9/2020,Utah,49,6103,66
5/10/2020,Utah,49,6251,67
5/11/2020,Utah,49,6364,68
5/12/2020,Utah,49,6454,73
5/13/2020,Utah,49,6624,76
5/14/2020,Utah,49,6760,76
5/15/2020,Utah,49,6930,77
5/16/2020,Utah,49,7068,78
5/17/2020,Utah,49,7238,80
5/18/2020,Utah,49,7384,80
5/19/2020,Utah,49,7530,88
5/20/2020,Utah,49,7717,90
5/21/2020,Utah,49,7876,92
5/22/2020,Utah,49,8057,93
5/23/2020,Utah,49,8260,97
5/24/2020,Utah,49,8392,97
5/25/2020,Utah,49,8521,98
5/26/2020,Utah,49,8622,101
5/27/2020,Utah,49,8710,105
5/28/2020,Utah,49,8953,106
5/29/2020,Utah,49,9282,107
5/30/2020,Utah,49,9551,112
5/31/2020,Utah,49,9829,113
6/1/2020,Utah,49,10026,113
6/2/2020,Utah,49,10237,113
6/3/2020,Utah,49,10558,117
6/4/2020,Utah,49,10858,117
6/5/2020,Utah,49,11344,120
6/6/2020,Utah,49,11866,121
6/7/2020,Utah,49,12084,121
6/8/2020,Utah,49,12378,124
6/9/2020,Utah,49,12639,127
6/10/2020,Utah,49,12982,128
6/11/2020,Utah,49,13366,131
6/12/2020,Utah,49,13681,139
6/13/2020,Utah,49,14061,139
6/14/2020,Utah,49,14313,139
6/15/2020,Utah,49,14757,143
6/16/2020,Utah,49,15077,145
6/17/2020,Utah,49,15464,149
6/18/2020,Utah,49,16015,152
6/19/2020,Utah,49,16585,155
6/20/2020,Utah,49,17173,155
6/21/2020,Utah,49,17567,158
6/22/2020,Utah,49,18035,158
6/23/2020,Utah,49,18454,163
6/24/2020,Utah,49,18915,163
6/25/2020,Utah,49,19544,164
6/26/2020,Utah,49,20218,166
6/27/2020,Utah,49,20735,167
6/28/2020,Utah,49,21155,167
6/29/2020,Utah,49,21818,168
6/30/2020,Utah,49,22364,172
7/1/2020,Utah,49,22864,173
7/2/2020,Utah,49,23466,176
7/3/2020,Utah,49,24070,181
7/4/2020,Utah,49,24717,181
7/5/2020,Utah,49,25005,184
7/6/2020,Utah,49,25653,190
7/7/2020,Utah,49,26203,194
7/8/2020,Utah,49,26921,201
7/9/2020,Utah,49,27632,205
7/10/2020,Utah,49,28452,207
7/11/2020,Utah,49,29071,212
7/12/2020,Utah,49,29552,215
7/13/2020,Utah,49,30282,216
7/14/2020,Utah,49,30774,226
7/15/2020,Utah,49,31228,233
7/16/2020,Utah,49,31908,234
7/17/2020,Utah,49,32572,238
7/18/2020,Utah,49,33430,243
7/19/2020,Utah,49,34117,243
7/20/2020,Utah,49,34526,249
7/21/2020,Utah,49,35089,255
7/22/2020,Utah,49,35677,262
7/23/2020,Utah,49,36178,271
7/24/2020,Utah,49,37063,277
7/25/2020,Utah,49,37623,278
7/26/2020,Utah,49,37973,278
7/27/2020,Utah,49,38439,285
7/28/2020,Utah,49,38877,290
7/29/2020,Utah,49,39339,297
7/30/2020,Utah,49,39714,303
7/31/2020,Utah,49,40258,308
8/1/2020,Utah,49,40754,312
8/2/2020,Utah,49,41175,313
8/3/2020,Utah,49,41571,317
8/4/2020,Utah,49,42018,324
8/5/2020,Utah,49,42478,330
8/6/2020,Utah,49,43032,332
8/7/2020,Utah,49,43530,337
8/8/2020,Utah,49,43821,336
8/9/2020,Utah,49,44130,337
8/10/2020,Utah,49,44487,346
8/11/2020,Utah,49,44836,350
8/12/2020,Utah,49,45181,355
8/13/2020,Utah,49,45537,358
8/14/2020,Utah,49,46048,362
8/15/2020,Utah,49,46413,364
8/16/2020,Utah,49,46652,364
8/17/2020,Utah,49,46936,366
8/18/2020,Utah,49,47285,372
8/19/2020,Utah,49,47647,379
8/20/2020,Utah,49,48103,384
8/21/2020,Utah,49,48616,385
8/22/2020,Utah,49,48950,387
8/23/2020,Utah,49,49125,387
8/24/2020,Utah,49,49451,391
8/25/2020,Utah,49,49870,398
8/26/2020,Utah,49,50298,404
8/27/2020,Utah,49,50668,404
8/28/2020,Utah,49,51071,408
8/29/2020,Utah,49,51486,408
8/30/2020,Utah,49,51854,408
8/31/2020,Utah,49,52166,409
9/1/2020,Utah,49,52505,410
9/2/2020,Utah,49,52950,414
9/3/2020,Utah,49,53412,416
9/4/2020,Utah,49,53940,420
9/5/2020,Utah,49,54364,421
9/6/2020,Utah,49,54660,423
9/7/2020,Utah,49,55052,424
9/8/2020,Utah,49,55424,426
9/9/2020,Utah,49,55730,428
9/10/2020,Utah,49,56182,431
9/11/2020,Utah,49,56789,433
9/12/2020,Utah,49,57276,434
9/13/2020,Utah,49,57892,434
9/14/2020,Utah,49,58451,436
9/15/2020,Utah,49,59017,436
9/16/2020,Utah,49,59770,437
9/17/2020,Utah,49,60662,437
9/18/2020,Utah,49,61786,437
9/19/2020,Utah,49,62893,440
9/20/2020,Utah,49,63774,440
9/21/2020,Utah,49,64404,441
9/22/2020,Utah,49,65058,443
9/23/2020,Utah,49,65948,444
9/24/2020,Utah,49,67167,444
9/25/2020,Utah,49,68537,448
9/26/2020,Utah,49,69556,448
9/27/2020,Utah,49,70616,453
9/28/2020,Utah,49,71442,453
9/29/2020,Utah,49,72136,457
9/30/2020,Utah,49,73053,460
10/1/2020,Utah,49,74099,460
10/2/2020,Utah,49,75175,474
10/3/2020,Utah,49,76231,476
10/4/2020,Utah,49,77618,478
10/5/2020,Utah,49,78733,483
10/6/2020,Utah,49,79449,489
10/7/2020,Utah,49,80522,499
10/8/2020,Utah,49,81975,504
10/9/2020,Utah,49,83307,508
10/10/2020,Utah,49,84697,512
10/11/2020,Utah,49,85844,518
10/12/2020,Utah,49,86879,524
10/13/2020,Utah,49,87825,524
10/14/2020,Utah,49,89018,529
10/15/2020,Utah,49,90488,531
10/16/2020,Utah,49,91966,539
10/17/2020,Utah,49,93297,541
10/18/2020,Utah,49,94394,544
10/19/2020,Utah,49,95572,547
10/20/2020,Utah,49,96643,552
10/21/2020,Utah,49,98037,558
10/22/2020,Utah,49,99563,563
10/23/2020,Utah,49,101574,567
10/24/2020,Utah,49,103137,568
10/25/2020,Utah,49,105053,572
10/26/2020,Utah,49,106083,575
10/27/2020,Utah,49,107246,579
10/28/2020,Utah,49,108863,588
10/29/2020,Utah,49,110666,598
10/30/2020,Utah,49,112932,601
10/31/2020,Utah,49,114670,604
11/1/2020,Utah,49,116510,614
11/2/2020,Utah,49,117767,614
11/3/2020,Utah,49,119375,620
11/4/2020,Utah,49,121563,625
11/5/2020,Utah,49,124366,632
11/6/2020,Utah,49,127294,649
11/7/2020,Utah,49,130238,658
11/8/2020,Utah,49,132621,659
11/9/2020,Utah,49,134868,661
11/10/2020,Utah,49,137523,672
11/11/2020,Utah,49,139815,678
11/12/2020,Utah,49,143639,689
11/13/2020,Utah,49,146155,703
11/14/2020,Utah,49,151141,712
11/15/2020,Utah,49,153808,718
11/16/2020,Utah,49,155779,725
11/17/2020,Utah,49,159006,734
11/18/2020,Utah,49,162091,742
11/19/2020,Utah,49,166040,758
11/20/2020,Utah,49,170644,776
11/21/2020,Utah,49,173987,789
11/22/2020,Utah,49,177176,793
11/23/2020,Utah,49,179420,799
11/24/2020,Utah,49,182121,810
11/25/2020,Utah,49,183960,834
11/26/2020,Utah,49,184382,834
11/27/2020,Utah,49,190044,849
11/28/2020,Utah,49,192087,863
11/29/2020,Utah,49,193809,868
11/30/2020,Utah,49,195744,871
12/1/2020,Utah,49,198260,890
12/2/2020,Utah,49,202220,906
12/3/2020,Utah,49,206255,918
12/4/2020,Utah,49,209258,926
12/5/2020,Utah,49,212844,939
12/6/2020,Utah,49,215407,939
12/7/2020,Utah,49,217638,949
12/8/2020,Utah,49,219971,972
12/9/2020,Utah,49,222545,995
12/10/2020,Utah,49,225946,1016
12/11/2020,Utah,49,228146,1027
12/12/2020,Utah,49,231821,1039
12/13/2020,Utah,49,233904,1055
12/14/2020,Utah,49,235872,1065
12/15/2020,Utah,49,237787,1078
12/16/2020,Utah,49,240715,1102
12/17/2020,Utah,49,243918,1126
12/18/2020,Utah,49,246562,1140
12/19/2020,Utah,49,248970,1148
12/20/2020,Utah,49,250964,1155
12/21/2020,Utah,49,252783,1163
12/22/2020,Utah,49,255085,1175
12/23/2020,Utah,49,257697,1196
12/24/2020,Utah,49,260589,1205
12/25/2020,Utah,49,260589,1205
12/26/2020,Utah,49,264078,1212
12/27/2020,Utah,49,264874,1214
12/28/2020,Utah,49,266590,1223
12/29/2020,Utah,49,269326,1238
12/30/2020,Utah,49,271940,1259
12/31/2020,Utah,49,276612,1270
1/1/2021,Utah,49,276612,1273
1/2/2021,Utah,49,281747,1294
1/3/2021,Utah,49,283473,1301
1/4/2021,Utah,49,285633,1307
1/5/2021,Utah,49,288951,1314
1/6/2021,Utah,49,292720,1333
1/7/2021,Utah,49,297317,1362
1/8/2021,Utah,49,301110,1383
1/9/2021,Utah,49,303723,1392
1/10/2021,Utah,49,305999,1393
1/11/2021,Utah,49,307502,1400
1/12/2021,Utah,49,309629,1422
1/13/2021,Utah,49,314817,1449
1/14/2021,Utah,49,317559,1461
1/15/2021,Utah,49,320175,1475
1/16/2021,Utah,49,322252,1486
1/17/2021,Utah,49,323837,1493
1/18/2021,Utah,49,324919,1500
1/19/2021,Utah,49,326221,1507
1/20/2021,Utah,49,328380,1518
1/21/2021,Utah,49,330469,1548
1/22/2021,Utah,49,333118,1571
1/23/2021,Utah,49,334889,1582
1/24/2021,Utah,49,336405,1595
1/25/2021,Utah,49,337269,1599
1/26/2021,Utah,49,338675,1614
1/27/2021,Utah,49,340684,1620
1/28/2021,Utah,49,342445,1620
1/29/2021,Utah,49,343962,1656
1/30/2021,Utah,49,345430,1664
1/31/2021,Utah,49,346624,1665
2/1/2021,Utah,49,347210,1669
2/2/2021,Utah,49,348409,1687
2/3/2021,Utah,49,350000,1699
2/4/2021,Utah,49,351273,1711
2/5/2021,Utah,49,352489,1729
2/6/2021,Utah,49,353700,1733
2/7/2021,Utah,49,354608,1736
2/8/2021,Utah,49,355122,1739
2/9/2021,Utah,49,356040,1748
2/10/2021,Utah,49,357339,1766
2/11/2021,Utah,49,358581,1776
2/12/2021,Utah,49,359641,1786
2/13/2021,Utah,49,360642,1790
2/14/2021,Utah,49,361353,1794
2/15/2021,Utah,49,361815,1796
2/16/2021,Utah,49,362406,1797
2/17/2021,Utah,49,363306,1806
2/18/2021,Utah,49,364457,1813
2/19/2021,Utah,49,365314,1834
2/20/2021,Utah,49,366091,1842
2/21/2021,Utah,49,366792,1852
2/22/2021,Utah,49,367130,1853
2/23/2021,Utah,49,367846,1865
2/24/2021,Utah,49,368658,1879
2/25/2021,Utah,49,369490,1890
2/26/2021,Utah,49,370140,1907
2/27/2021,Utah,49,370826,1929
2/28/2021,Utah,49,371291,1935
3/1/2021,Utah,49,371548,1940
3/2/2021,Utah,49,372035,1949
3/3/2021,Utah,49,372764,1955
3/4/2021,Utah,49,373319,1965
3/5/2021,Utah,49,373924,1970
3/6/2021,Utah,49,374494,1975
3/7/2021,Utah,49,374906,1976
3/8/2021,Utah,49,375165,1977
3/9/2021,Utah,49,375725,1990
3/10/2021,Utah,49,376384,1992
3/11/2021,Utah,49,377031,2015
3/12/2021,Utah,49,377550,2017
3/13/2021,Utah,49,378041,2021
3/14/2021,Utah,49,378437,2027
3/15/2021,Utah,49,378658,2027
3/16/2021,Utah,49,379139,2032
3/17/2021,Utah,49,379838,2037
3/18/2021,Utah,49,380398,2041
3/19/2021,Utah,49,380844,2058
3/20/2021,Utah,49,381311,2060
3/21/2021,Utah,49,381687,2062
3/22/2021,Utah,49,381846,2062
3/23/2021,Utah,49,382229,2077
3/24/2021,Utah,49,382791,2082
3/25/2021,Utah,49,383260,2089
3/26/2021,Utah,49,383771,2091
3/27/2021,Utah,49,384231,2101
3/28/2021,Utah,49,384621,2114
3/29/2021,Utah,49,384815,2114
3/30/2021,Utah,49,385186,2118
3/31/2021,Utah,49,385700,2122
4/1/2021,Utah,49,386188,2125
4/2/2021,Utah,49,386610,2131
4/3/2021,Utah,49,387057,2132
4/4/2021,Utah,49,387401,2132
4/5/2021,Utah,49,387574,2133
4/6/2021,Utah,49,387874,2137
4/7/2021,Utah,49,388486,2139
4/8/2021,Utah,49,388970,2149
4/9/2021,Utah,49,389414,2157
4/10/2021,Utah,49,389821,2159
4/11/2021,Utah,49,390165,2159
4/12/2021,Utah,49,390350,2159
4/13/2021,Utah,49,390708,2161
4/14/2021,Utah,49,391238,2161
4/15/2021,Utah,49,391694,2162
4/16/2021,Utah,49,392157,2164
4/17/2021,Utah,49,392570,2164
4/18/2021,Utah,49,392818,2164
4/19/2021,Utah,49,393018,2166
4/20/2021,Utah,49,393337,2174
4/21/2021,Utah,49,393926,2177
4/22/2021,Utah,49,394398,2178
4/23/2021,Utah,49,394742,2179
4/24/2021,Utah,49,395214,2180
4/25/2021,Utah,49,395495,2182
4/26/2021,Utah,49,395741,2183
4/27/2021,Utah,49,396068,2186
4/28/2021,Utah,49,396586,2190
4/29/2021,Utah,49,397049,2197
3/7/2020,Vermont,50,1,0
3/8/2020,Vermont,50,1,0
3/9/2020,Vermont,50,1,0
3/10/2020,Vermont,50,1,0
3/11/2020,Vermont,50,2,0
3/12/2020,Vermont,50,2,0
3/13/2020,Vermont,50,2,0
3/14/2020,Vermont,50,5,0
3/15/2020,Vermont,50,8,0
3/16/2020,Vermont,50,12,0
3/17/2020,Vermont,50,14,0
3/18/2020,Vermont,50,19,0
3/19/2020,Vermont,50,22,2
3/20/2020,Vermont,50,29,2
3/21/2020,Vermont,50,49,2
3/22/2020,Vermont,50,52,2
3/23/2020,Vermont,50,75,2
3/24/2020,Vermont,50,95,7
3/25/2020,Vermont,50,123,8
3/26/2020,Vermont,50,158,9
3/27/2020,Vermont,50,184,10
3/28/2020,Vermont,50,211,12
3/29/2020,Vermont,50,235,12
3/30/2020,Vermont,50,256,12
3/31/2020,Vermont,50,293,13
4/1/2020,Vermont,50,321,16
4/2/2020,Vermont,50,338,17
4/3/2020,Vermont,50,389,17
4/4/2020,Vermont,50,461,20
4/5/2020,Vermont,50,512,22
4/6/2020,Vermont,50,543,23
4/7/2020,Vermont,50,575,23
4/8/2020,Vermont,50,605,23
4/9/2020,Vermont,50,628,23
4/10/2020,Vermont,50,679,24
4/11/2020,Vermont,50,711,24
4/12/2020,Vermont,50,727,26
4/13/2020,Vermont,50,748,27
4/14/2020,Vermont,50,752,28
4/15/2020,Vermont,50,759,29
4/16/2020,Vermont,50,768,34
4/17/2020,Vermont,50,779,34
4/18/2020,Vermont,50,803,36
4/19/2020,Vermont,50,812,36
4/20/2020,Vermont,50,816,37
4/21/2020,Vermont,50,818,39
4/22/2020,Vermont,50,823,39
4/23/2020,Vermont,50,825,42
4/24/2020,Vermont,50,827,43
4/25/2020,Vermont,50,843,45
4/26/2020,Vermont,50,851,45
4/27/2020,Vermont,50,855,46
4/28/2020,Vermont,50,862,46
4/29/2020,Vermont,50,862,46
4/30/2020,Vermont,50,866,48
5/1/2020,Vermont,50,879,49
5/2/2020,Vermont,50,886,50
5/3/2020,Vermont,50,897,52
5/4/2020,Vermont,50,902,52
5/5/2020,Vermont,50,907,52
5/6/2020,Vermont,50,908,52
5/7/2020,Vermont,50,916,53
5/8/2020,Vermont,50,919,53
5/9/2020,Vermont,50,921,53
5/10/2020,Vermont,50,926,53
5/11/2020,Vermont,50,926,53
5/12/2020,Vermont,50,927,53
5/13/2020,Vermont,50,929,53
5/14/2020,Vermont,50,932,53
5/15/2020,Vermont,50,933,53
5/16/2020,Vermont,50,934,53
5/17/2020,Vermont,50,940,54
5/18/2020,Vermont,50,940,54
5/19/2020,Vermont,50,944,54
5/20/2020,Vermont,50,944,54
5/21/2020,Vermont,50,950,54
5/22/2020,Vermont,50,952,54
5/23/2020,Vermont,50,954,54
5/24/2020,Vermont,50,956,54
5/25/2020,Vermont,50,962,54
5/26/2020,Vermont,50,967,54
5/27/2020,Vermont,50,971,54
5/28/2020,Vermont,50,974,55
5/29/2020,Vermont,50,975,55
5/30/2020,Vermont,50,977,55
5/31/2020,Vermont,50,981,55
6/1/2020,Vermont,50,983,55
6/2/2020,Vermont,50,988,55
6/3/2020,Vermont,50,990,55
6/4/2020,Vermont,50,1026,55
6/5/2020,Vermont,50,1027,55
6/6/2020,Vermont,50,1046,55
6/7/2020,Vermont,50,1063,55
6/8/2020,Vermont,50,1075,55
6/9/2020,Vermont,50,1084,55
6/10/2020,Vermont,50,1095,55
6/11/2020,Vermont,50,1110,55
6/12/2020,Vermont,50,1119,55
6/13/2020,Vermont,50,1125,55
6/14/2020,Vermont,50,1127,55
6/15/2020,Vermont,50,1130,55
6/16/2020,Vermont,50,1130,55
6/17/2020,Vermont,50,1130,55
6/18/2020,Vermont,50,1135,56
6/19/2020,Vermont,50,1144,56
6/20/2020,Vermont,50,1147,56
6/21/2020,Vermont,50,1159,56
6/22/2020,Vermont,50,1163,56
6/23/2020,Vermont,50,1164,56
6/24/2020,Vermont,50,1184,56
6/25/2020,Vermont,50,1191,56
6/26/2020,Vermont,50,1198,56
6/27/2020,Vermont,50,1200,56
6/28/2020,Vermont,50,1202,56
6/29/2020,Vermont,50,1208,56
6/30/2020,Vermont,50,1208,56
7/1/2020,Vermont,50,1210,56
7/2/2020,Vermont,50,1227,56
7/3/2020,Vermont,50,1236,56
7/4/2020,Vermont,50,1238,56
7/5/2020,Vermont,50,1249,56
7/6/2020,Vermont,50,1251,56
7/7/2020,Vermont,50,1254,56
7/8/2020,Vermont,50,1256,56
7/9/2020,Vermont,50,1272,56
7/10/2020,Vermont,50,1277,56
7/11/2020,Vermont,50,1283,56
7/12/2020,Vermont,50,1296,56
7/13/2020,Vermont,50,1301,56
7/14/2020,Vermont,50,1305,56
7/15/2020,Vermont,50,1318,56
7/16/2020,Vermont,50,1325,56
7/17/2020,Vermont,50,1334,56
7/18/2020,Vermont,50,1338,56
7/19/2020,Vermont,50,1350,56
7/20/2020,Vermont,50,1360,56
7/21/2020,Vermont,50,1366,56
7/22/2020,Vermont,50,1366,56
7/23/2020,Vermont,50,1377,56
7/24/2020,Vermont,50,1385,56
7/25/2020,Vermont,50,1396,56
7/26/2020,Vermont,50,1400,56
7/27/2020,Vermont,50,1402,56
7/28/2020,Vermont,50,1405,56
7/29/2020,Vermont,50,1406,56
7/30/2020,Vermont,50,1407,57
7/31/2020,Vermont,50,1414,57
8/1/2020,Vermont,50,1421,57
8/2/2020,Vermont,50,1426,57
8/3/2020,Vermont,50,1427,57
8/4/2020,Vermont,50,1431,57
8/5/2020,Vermont,50,1436,57
8/6/2020,Vermont,50,1445,58
8/7/2020,Vermont,50,1448,58
8/8/2020,Vermont,50,1454,58
8/9/2020,Vermont,50,1459,58
8/10/2020,Vermont,50,1462,58
8/11/2020,Vermont,50,1472,58
8/12/2020,Vermont,50,1478,58
8/13/2020,Vermont,50,1484,58
8/14/2020,Vermont,50,1501,58
8/15/2020,Vermont,50,1509,58
8/16/2020,Vermont,50,1515,58
8/17/2020,Vermont,50,1527,58
8/18/2020,Vermont,50,1530,58
8/19/2020,Vermont,50,1533,58
8/20/2020,Vermont,50,1537,58
8/21/2020,Vermont,50,1541,58
8/22/2020,Vermont,50,1553,58
8/23/2020,Vermont,50,1557,58
8/24/2020,Vermont,50,1566,58
8/25/2020,Vermont,50,1572,58
8/26/2020,Vermont,50,1577,58
8/27/2020,Vermont,50,1586,58
8/28/2020,Vermont,50,1589,58
8/29/2020,Vermont,50,1605,58
8/30/2020,Vermont,50,1616,58
8/31/2020,Vermont,50,1624,58
9/1/2020,Vermont,50,1635,58
9/2/2020,Vermont,50,1637,58
9/3/2020,Vermont,50,1637,58
9/4/2020,Vermont,50,1642,58
9/5/2020,Vermont,50,1647,58
9/6/2020,Vermont,50,1648,58
9/7/2020,Vermont,50,1651,58
9/8/2020,Vermont,50,1654,58
9/9/2020,Vermont,50,1656,58
9/10/2020,Vermont,50,1661,58
9/11/2020,Vermont,50,1668,58
9/12/2020,Vermont,50,1677,58
9/13/2020,Vermont,50,1684,58
9/14/2020,Vermont,50,1696,58
9/15/2020,Vermont,50,1702,58
9/16/2020,Vermont,50,1702,58
9/17/2020,Vermont,50,1705,58
9/18/2020,Vermont,50,1706,58
9/19/2020,Vermont,50,1710,58
9/20/2020,Vermont,50,1715,58
9/21/2020,Vermont,50,1719,58
9/22/2020,Vermont,50,1721,58
9/23/2020,Vermont,50,1722,58
9/24/2020,Vermont,50,1724,58
9/25/2020,Vermont,50,1731,58
9/26/2020,Vermont,50,1739,58
9/27/2020,Vermont,50,1742,58
9/28/2020,Vermont,50,1745,58
9/29/2020,Vermont,50,1749,58
9/30/2020,Vermont,50,1752,58
10/1/2020,Vermont,50,1755,58
10/2/2020,Vermont,50,1768,58
10/3/2020,Vermont,50,1778,58
10/4/2020,Vermont,50,1785,58
10/5/2020,Vermont,50,1817,58
10/6/2020,Vermont,50,1821,58
10/7/2020,Vermont,50,1827,58
10/8/2020,Vermont,50,1838,58
10/9/2020,Vermont,50,1846,58
10/10/2020,Vermont,50,1857,58
10/11/2020,Vermont,50,1868,58
10/12/2020,Vermont,50,1876,58
10/13/2020,Vermont,50,1886,58
10/14/2020,Vermont,50,1889,58
10/15/2020,Vermont,50,1903,58
10/16/2020,Vermont,50,1915,58
10/17/2020,Vermont,50,1926,58
10/18/2020,Vermont,50,1937,58
10/19/2020,Vermont,50,1946,58
10/20/2020,Vermont,50,1956,58
10/21/2020,Vermont,50,1971,58
10/22/2020,Vermont,50,1987,58
10/23/2020,Vermont,50,2016,58
10/24/2020,Vermont,50,2043,58
10/25/2020,Vermont,50,2073,58
10/26/2020,Vermont,50,2083,58
10/27/2020,Vermont,50,2113,58
10/28/2020,Vermont,50,2120,58
10/29/2020,Vermont,50,2141,58
10/30/2020,Vermont,50,2155,58
10/31/2020,Vermont,50,2179,58
11/1/2020,Vermont,50,2196,58
11/2/2020,Vermont,50,2219,58
11/3/2020,Vermont,50,2237,58
11/4/2020,Vermont,50,2267,58
11/5/2020,Vermont,50,2303,58
11/6/2020,Vermont,50,2326,58
11/7/2020,Vermont,50,2347,59
11/8/2020,Vermont,50,2392,59
11/9/2020,Vermont,50,2415,59
11/10/2020,Vermont,50,2462,59
11/11/2020,Vermont,50,2535,59
11/12/2020,Vermont,50,2651,59
11/13/2020,Vermont,50,2743,59
11/14/2020,Vermont,50,2843,59
11/15/2020,Vermont,50,2889,59
11/16/2020,Vermont,50,3008,59
11/17/2020,Vermont,50,3104,59
11/18/2020,Vermont,50,3161,60
11/19/2020,Vermont,50,3310,61
11/20/2020,Vermont,50,3459,62
11/21/2020,Vermont,50,3546,63
11/22/2020,Vermont,50,3629,63
11/23/2020,Vermont,50,3714,63
11/24/2020,Vermont,50,3762,64
11/25/2020,Vermont,50,3827,64
11/26/2020,Vermont,50,3827,64
11/27/2020,Vermont,50,4005,67
11/28/2020,Vermont,50,4033,67
11/29/2020,Vermont,50,4100,67
11/30/2020,Vermont,50,4172,69
12/1/2020,Vermont,50,4239,72
12/2/2020,Vermont,50,4461,74
12/3/2020,Vermont,50,4642,75
12/4/2020,Vermont,50,4763,77
12/5/2020,Vermont,50,4894,79
12/6/2020,Vermont,50,5015,79
12/7/2020,Vermont,50,5080,81
12/8/2020,Vermont,50,5180,85
12/9/2020,Vermont,50,5285,86
12/10/2020,Vermont,50,5413,89
12/11/2020,Vermont,50,5541,93
12/12/2020,Vermont,50,5626,95
12/13/2020,Vermont,50,5753,95
12/14/2020,Vermont,50,5857,96
12/15/2020,Vermont,50,5923,100
12/16/2020,Vermont,50,6009,105
12/17/2020,Vermont,50,6149,105
12/18/2020,Vermont,50,6243,107
12/19/2020,Vermont,50,6343,108
12/20/2020,Vermont,50,6443,111
12/21/2020,Vermont,50,6534,111
12/22/2020,Vermont,50,6608,112
12/23/2020,Vermont,50,6680,117
12/24/2020,Vermont,50,6781,120
12/25/2020,Vermont,50,6781,120
12/26/2020,Vermont,50,6966,121
12/27/2020,Vermont,50,7029,127
12/28/2020,Vermont,50,7120,129
12/29/2020,Vermont,50,7202,130
12/30/2020,Vermont,50,7276,134
12/31/2020,Vermont,50,7412,136
1/1/2021,Vermont,50,7412,136
1/2/2021,Vermont,50,7689,139
1/3/2021,Vermont,50,7793,140
1/4/2021,Vermont,50,7873,144
1/5/2021,Vermont,50,8038,149
1/6/2021,Vermont,50,8158,152
1/7/2021,Vermont,50,8403,155
1/8/2021,Vermont,50,8619,156
1/9/2021,Vermont,50,8790,156
1/10/2021,Vermont,50,8967,156
1/11/2021,Vermont,50,9078,156
1/12/2021,Vermont,50,9247,158
1/13/2021,Vermont,50,9368,158
1/14/2021,Vermont,50,9573,162
1/15/2021,Vermont,50,9734,163
1/16/2021,Vermont,50,9915,163
1/17/2021,Vermont,50,10057,163
1/18/2021,Vermont,50,10220,163
1/19/2021,Vermont,50,10321,163
1/20/2021,Vermont,50,10471,165
1/21/2021,Vermont,50,10580,168
1/22/2021,Vermont,50,10759,169
1/23/2021,Vermont,50,10908,170
1/24/2021,Vermont,50,11033,170
1/25/2021,Vermont,50,11165,171
1/26/2021,Vermont,50,11285,171
1/27/2021,Vermont,50,11379,172
1/28/2021,Vermont,50,11523,172
1/29/2021,Vermont,50,11658,172
1/30/2021,Vermont,50,11831,173
1/31/2021,Vermont,50,11965,174
2/1/2021,Vermont,50,12083,175
2/2/2021,Vermont,50,12196,176
2/3/2021,Vermont,50,12329,179
2/4/2021,Vermont,50,12503,181
2/5/2021,Vermont,50,12612,181
2/6/2021,Vermont,50,12766,182
2/7/2021,Vermont,50,12900,183
2/8/2021,Vermont,50,13046,183
2/9/2021,Vermont,50,13105,186
2/10/2021,Vermont,50,13122,187
2/11/2021,Vermont,50,13249,188
2/12/2021,Vermont,50,13415,189
2/13/2021,Vermont,50,13561,189
2/14/2021,Vermont,50,13677,189
2/15/2021,Vermont,50,13862,190
2/16/2021,Vermont,50,13917,191
2/17/2021,Vermont,50,13996,191
2/18/2021,Vermont,50,14149,193
2/19/2021,Vermont,50,14251,193
2/20/2021,Vermont,50,14359,196
2/21/2021,Vermont,50,14493,197
2/22/2021,Vermont,50,14608,198
2/23/2021,Vermont,50,14691,199
2/24/2021,Vermont,50,14768,201
2/25/2021,Vermont,50,14840,203
2/26/2021,Vermont,50,14963,204
2/27/2021,Vermont,50,15098,204
2/28/2021,Vermont,50,15198,204
3/1/2021,Vermont,50,15284,205
3/2/2021,Vermont,50,15372,206
3/3/2021,Vermont,50,15487,207
3/4/2021,Vermont,50,15686,207
3/5/2021,Vermont,50,15819,207
3/6/2021,Vermont,50,15964,208
3/7/2021,Vermont,50,16083,208
3/8/2021,Vermont,50,16199,208
3/9/2021,Vermont,50,16286,211
3/10/2021,Vermont,50,16371,211
3/11/2021,Vermont,50,16500,211
3/12/2021,Vermont,50,16623,212
3/13/2021,Vermont,50,16698,214
3/14/2021,Vermont,50,16890,214
3/15/2021,Vermont,50,16992,214
3/16/2021,Vermont,50,17047,215
3/17/2021,Vermont,50,17106,217
3/18/2021,Vermont,50,17247,217
3/19/2021,Vermont,50,17393,217
3/20/2021,Vermont,50,17555,219
3/21/2021,Vermont,50,17740,219
3/22/2021,Vermont,50,17839,219
3/23/2021,Vermont,50,17933,220
